movieId,userId,rating
520,176,3.0
520,177,4.0
520,181,1.0
520,203,2.0
520,217,2.0
520,219,4.0
520,221,2.5
520,226,4.0
520,240,3.0
520,243,5.0
520,256,4.0
520,273,3.0
520,274,3.5
520,284,3.0
520,288,1.0
520,292,2.0
520,294,2.0
520,307,2.0
520,314,3.0
520,316,3.5
520,330,3.0
520,369,4.0
520,373,1.0
520,387,3.5
520,395,4.0
520,408,4.5
520,446,1.0
520,447,3.0
520,448,3.0
520,453,4.0
520,463,4.0
520,474,2.0
520,480,2.0
520,483,4.0
520,489,3.0
520,502,5.0
520,517,1.5
520,520,4.0
520,524,3.0
520,525,4.5
520,538,5.0
520,559,3.0
520,570,1.5
520,590,3.0
520,592,2.0
520,599,3.0
520,600,3.0
520,608,2.5
521,346,3.5
521,368,3.0
521,414,3.0
522,51,3.5
522,125,3.0
522,182,4.5
522,249,4.0
522,325,4.0
522,474,3.5
522,608,0.5
523,66,4.0
523,202,3.0
523,290,4.0
523,603,3.0
524,6,3.0
524,14,3.0
524,28,3.5
524,42,3.0
524,84,4.0
524,103,3.5
524,109,3.0
524,117,3.0
524,133,3.0
524,140,3.5
524,169,5.0
524,200,3.5
524,226,3.0
524,239,3.5
524,240,5.0
524,288,3.0
524,304,5.0
524,307,2.5
524,314,4.0
524,357,4.5
524,411,3.0
524,414,5.0
524,435,4.0
524,438,3.5
524,442,2.0
524,450,3.0
524,474,2.5
524,479,5.0
524,522,3.0
524,541,4.0
524,559,4.0
524,590,4.5
524,599,2.5
524,600,1.0
526,603,4.0
527,1,5.0
527,3,0.5
527,5,5.0
527,6,3.0
527,8,5.0
527,14,3.0
527,15,5.0
527,16,4.0
527,17,4.5
527,18,4.5
527,25,5.0
527,28,3.0
527,32,4.0
527,33,5.0
527,38,5.0
527,42,4.0
527,49,4.5
527,51,3.0
527,57,5.0
527,58,5.0
527,59,5.0
527,60,5.0
527,62,4.5
527,63,4.0
527,64,5.0
527,65,4.0
527,68,4.0
527,70,5.0
527,72,4.5
527,84,5.0
527,85,5.0
527,88,4.0
527,93,5.0
527,96,5.0
527,103,3.5
527,104,4.5
527,105,3.5
527,109,3.0
527,110,4.0
527,116,2.0
527,117,5.0
527,118,4.0
527,121,3.0
527,133,4.0
527,135,5.0
527,137,3.5
527,140,5.0
527,142,5.0
527,144,3.5
527,152,4.5
527,153,2.0
527,157,5.0
527,160,5.0
527,162,5.0
527,166,4.5
527,169,5.0
527,172,4.5
527,173,5.0
527,174,3.0
527,177,4.5
527,178,4.5
527,182,4.0
527,187,4.0
527,189,4.5
527,190,5.0
527,193,4.0
527,195,4.0
527,199,5.0
527,204,4.5
527,215,4.5
527,221,3.0
527,222,3.0
527,224,5.0
527,227,4.0
527,229,4.0
527,230,1.0
527,231,2.0
527,232,4.5
527,233,4.0
527,235,5.0
527,241,3.5
527,243,3.0
527,247,4.0
527,249,4.5
527,251,5.0
527,254,5.0
527,258,4.0
527,263,5.0
527,264,4.0
527,274,4.0
527,275,5.0
527,278,5.0
527,282,5.0
527,286,4.0
527,287,4.0
527,288,5.0
527,290,5.0
527,296,4.5
527,300,5.0
527,301,4.5
527,304,5.0
527,305,5.0
527,307,4.5
527,308,1.0
527,309,4.0
527,312,5.0
527,314,5.0
527,318,4.0
527,319,5.0
527,323,4.5
527,326,4.5
527,328,5.0
527,332,4.0
527,336,4.0
527,338,5.0
527,339,5.0
527,343,5.0
527,346,3.5
527,348,5.0
527,349,4.0
527,352,5.0
527,354,4.0
527,357,5.0
527,359,4.5
527,361,2.5
527,367,3.0
527,368,5.0
527,372,5.0
527,373,5.0
527,376,4.5
527,378,4.5
527,379,3.0
527,382,5.0
527,390,4.5
527,391,5.0
527,395,2.0
527,399,4.0
527,402,4.0
527,404,4.0
527,410,4.0
527,411,5.0
527,413,5.0
527,414,4.0
527,416,3.5
527,418,4.5
527,419,5.0
527,420,4.5
527,421,5.0
527,425,4.0
527,432,4.5
527,433,2.5
527,434,5.0
527,436,5.0
527,437,5.0
527,438,4.5
527,439,4.5
527,441,0.5
527,444,5.0
527,445,3.0
527,446,5.0
527,449,4.0
527,452,5.0
527,453,3.0
527,455,5.0
527,461,3.5
527,462,1.5
527,463,4.0
527,464,4.5
527,465,5.0
527,467,5.0
527,469,4.0
527,470,5.0
527,471,4.5
527,474,5.0
527,477,4.5
527,480,5.0
527,483,5.0
527,488,5.0
527,495,4.0
527,503,4.0
527,510,3.5
527,511,5.0
527,512,5.0
527,515,5.0
527,517,3.5
527,523,4.5
527,525,4.0
527,527,1.0
527,532,5.0
527,536,5.0
527,537,1.0
527,539,3.5
527,549,1.0
527,552,4.0
527,554,5.0
527,557,4.0
527,561,4.0
527,562,4.5
527,565,5.0
527,566,5.0
527,570,4.5
527,572,5.0
527,577,5.0
527,579,5.0
527,580,3.0
527,581,5.0
527,586,2.5
527,588,4.0
527,589,5.0
527,590,5.0
527,593,3.5
527,596,4.0
527,600,3.0
527,601,5.0
527,602,5.0
527,603,3.0
527,606,5.0
527,607,5.0
527,608,4.0
527,610,3.5
528,109,3.0
528,448,2.0
528,599,2.0
529,11,5.0
529,28,3.5
529,32,4.0
529,33,4.0
529,58,5.0
529,66,4.5
529,70,4.5
529,117,3.0
529,133,3.0
529,140,4.0
529,156,4.0
529,182,2.5
529,202,4.0
529,226,4.0
529,232,4.0
529,240,4.0
529,263,4.0
529,265,4.0
529,304,5.0
529,307,2.5
529,310,4.5
529,356,4.0
529,357,3.5
529,369,2.5
529,372,4.0
529,411,3.0
529,414,4.0
529,430,5.0
529,437,5.0
529,469,5.0
529,474,4.0
529,480,3.5
529,522,3.0
529,541,4.0
529,555,3.0
529,559,5.0
529,562,4.5
529,589,3.0
529,599,3.0
529,602,3.0
531,5,4.0
531,6,3.0
531,20,4.5
531,68,2.5
531,87,4.0
531,117,3.0
531,175,3.5
531,202,4.0
531,240,4.0
531,265,3.0
531,307,3.0
531,354,4.0
531,385,3.0
531,406,1.0
531,416,2.5
531,436,4.0
531,447,5.0
531,476,4.0
531,517,3.0
531,589,3.0
531,599,3.0
531,600,2.5
531,606,3.0
531,608,1.5
532,6,3.0
532,43,4.0
532,84,3.0
532,104,3.0
532,226,3.0
532,273,4.0
532,287,2.5
532,294,2.0
532,325,3.0
532,386,4.0
532,436,3.0
532,440,3.0
532,447,3.0
532,559,3.0
532,580,2.5
532,603,2.0
533,91,4.0
533,160,3.0
533,181,2.0
533,217,2.0
533,240,3.0
533,385,3.0
533,387,2.0
533,414,2.0
533,448,3.0
533,479,2.0
533,486,3.0
533,559,3.0
533,592,4.0
533,596,3.0
533,599,2.5
533,602,3.0
533,605,4.0
533,608,3.5
534,5,3.0
534,84,4.0
534,117,3.0
534,162,5.0
534,199,4.0
534,265,4.0
534,288,4.0
534,346,2.5
534,385,3.0
534,392,3.0
534,411,2.0
534,474,5.0
534,587,4.0
534,603,4.0
535,66,5.0
535,109,3.0
535,262,3.0
535,275,5.0
535,290,4.0
535,318,4.0
535,385,2.0
535,414,3.0
535,428,1.5
535,462,4.5
535,474,4.0
535,541,1.0
535,599,3.0
535,602,1.0
535,603,5.0
536,6,3.0
536,314,4.0
536,436,3.0
537,6,3.0
537,19,1.0
537,57,3.0
537,84,3.0
537,100,4.0
537,109,3.0
537,156,4.0
537,202,3.0
537,294,4.0
537,385,3.0
537,414,4.0
537,603,3.0
538,4,5.0
538,32,5.0
538,84,3.0
538,85,4.0
538,195,3.0
538,262,2.0
538,372,3.0
538,414,4.0
538,474,3.5
538,554,5.0
538,579,3.0
538,599,2.5
539,4,1.0
539,6,3.0
539,8,3.0
539,14,4.0
539,19,3.0
539,32,4.0
539,38,3.0
539,43,3.0
539,47,3.0
539,57,3.0
539,58,5.0
539,68,3.5
539,84,4.0
539,91,2.5
539,93,4.0
539,95,4.0
539,100,4.5
539,102,3.0
539,103,3.5
539,104,4.0
539,113,3.0
539,116,4.0
539,117,4.0
539,121,4.0
539,132,3.0
539,133,3.0
539,140,3.0
539,144,3.0
539,156,3.0
539,159,3.0
539,167,3.0
539,169,4.5
539,170,4.0
539,174,5.0
539,177,3.5
539,181,4.0
539,199,2.0
539,200,3.0
539,229,4.0
539,230,2.5
539,235,4.0
539,239,4.0
539,240,3.0
539,262,2.0
539,263,3.0
539,273,3.0
539,284,4.0
539,286,4.0
539,288,3.0
539,294,3.0
539,298,2.0
539,301,3.5
539,304,4.0
539,307,2.0
539,314,4.0
539,321,3.0
539,330,2.0
539,334,3.5
539,347,4.0
539,349,3.0
539,357,3.0
539,373,3.0
539,376,4.0
539,379,4.0
539,381,4.0
539,383,4.0
539,385,3.0
539,404,4.0
539,411,3.0
539,414,2.0
539,426,4.5
539,436,3.0
539,438,3.5
539,446,3.0
539,448,3.0
539,455,4.0
539,458,5.0
539,461,4.0
539,470,4.0
539,474,4.5
539,476,4.0
539,480,3.0
539,489,4.5
539,500,1.0
539,512,3.0
539,517,3.0
539,530,4.0
539,541,5.0
539,559,4.0
539,561,3.0
539,562,4.5
539,564,3.0
539,565,3.0
539,566,4.0
539,572,5.0
539,584,5.0
539,586,3.5
539,587,4.0
539,592,5.0
539,593,4.0
539,594,5.0
539,599,3.0
539,600,2.0
539,602,3.0
539,603,4.0
539,608,2.5
540,6,3.0
540,14,3.0
540,19,1.0
540,42,4.0
540,58,3.0
540,102,1.0
540,109,3.0
540,181,3.0
540,262,3.0
540,297,1.0
540,368,2.0
540,373,3.0
540,385,3.0
540,411,3.0
540,414,2.0
540,447,4.0
540,541,3.0
540,592,3.0
541,16,4.5
541,17,3.5
541,18,4.0
541,19,4.0
541,21,3.5
541,22,5.0
541,23,5.0
541,28,4.0
541,41,2.0
541,45,3.0
541,50,4.0
541,57,5.0
541,59,5.0
541,66,5.0
541,68,2.0
541,69,5.0
541,75,4.0
541,76,3.5
541,83,4.5
541,91,5.0
541,95,5.0
541,105,4.0
541,108,5.0
541,110,4.0
541,116,5.0
541,129,3.5
541,131,4.0
541,137,5.0
541,140,3.0
541,144,3.0
541,149,4.0
541,152,4.0
541,156,4.0
541,160,5.0
541,167,3.5
541,171,5.0
541,182,4.0
541,186,4.0
541,187,4.5
541,197,5.0
541,198,3.0
541,199,5.0
541,202,5.0
541,212,3.0
541,219,3.5
541,220,2.0
541,221,5.0
541,228,4.0
541,239,4.0
541,244,4.0
541,246,5.0
541,249,4.0
541,265,4.0
541,266,5.0
541,267,5.0
541,274,2.5
541,275,5.0
541,279,5.0
541,288,4.0
541,290,3.0
541,292,3.5
541,298,4.5
541,304,4.0
541,305,4.0
541,307,3.5
541,312,5.0
541,313,5.0
541,318,3.5
541,325,5.0
541,330,2.0
541,332,5.0
541,339,5.0
541,343,4.5
541,348,5.0
541,352,4.5
541,356,4.5
541,359,1.5
541,365,1.0
541,369,2.5
541,370,3.5
541,372,4.0
541,376,5.0
541,380,5.0
541,385,5.0
541,387,4.5
541,391,5.0
541,393,0.5
541,400,4.5
541,405,4.5
541,414,5.0
541,420,3.5
541,428,3.5
541,434,5.0
541,440,5.0
541,445,4.0
541,448,4.0
541,452,5.0
541,460,3.0
541,462,3.5
541,464,3.5
541,465,5.0
541,469,5.0
541,474,3.0
541,477,5.0
541,480,4.0
541,489,4.0
541,520,5.0
541,522,2.5
541,524,5.0
541,547,5.0
541,552,5.0
541,555,4.0
541,566,4.0
541,567,3.5
541,577,3.0
541,580,5.0
541,590,4.5
541,596,4.0
541,597,4.0
541,599,4.5
541,603,3.0
541,606,5.0
541,608,3.5
541,610,5.0
542,6,4.0
542,19,2.0
542,43,4.0
542,181,2.0
542,226,3.0
542,240,5.0
542,274,3.5
542,294,3.0
542,312,1.0
542,414,2.0
542,436,3.0
542,477,0.5
542,555,4.0
542,599,2.0
543,1,4.0
543,6,3.0
543,12,3.5
543,19,3.0
543,45,5.0
543,58,5.0
543,64,3.5
543,91,3.5
543,109,3.0
543,113,2.0
543,124,3.0
543,147,2.5
543,168,2.0
543,182,3.5
543,199,3.0
543,201,5.0
543,226,4.0
543,240,3.0
543,274,2.5
543,294,2.0
543,297,2.0
543,307,3.0
543,316,1.5
543,356,5.0
543,387,4.0
543,391,4.0
543,414,4.0
543,424,3.5
543,428,0.5
543,431,3.5
543,448,4.0
543,453,4.0
543,469,4.0
543,474,4.5
543,500,4.0
543,555,5.0
543,559,2.0
543,597,3.0
543,599,2.5
543,600,2.5
543,608,3.5
544,36,3.0
544,217,3.0
544,368,3.0
544,414,2.0
544,524,1.0
544,541,3.0
544,559,3.0
544,599,1.5
546,6,2.0
546,19,2.0
546,45,2.0
546,68,2.0
546,78,0.5
546,160,3.0
546,177,1.0
546,217,3.0
546,219,0.5
546,226,2.0
546,234,2.0
546,240,3.0
546,274,2.0
546,294,1.0
546,380,3.0
546,387,3.0
546,477,3.5
546,486,3.0
546,541,1.0
546,599,2.0
546,608,0.5
547,244,4.0
547,599,2.5
548,6,3.0
548,36,3.0
548,42,4.0
548,217,3.0
548,368,2.0
548,599,1.5
549,410,5.0
549,603,4.0
550,42,5.0
550,113,2.0
550,414,3.0
550,602,4.0
550,603,3.0
551,19,5.0
551,20,5.0
551,21,0.5
551,38,4.0
551,40,3.0
551,45,3.0
551,51,5.0
551,57,4.0
551,58,5.0
551,66,3.5
551,68,2.0
551,76,0.5
551,84,3.0
551,91,5.0
551,103,4.0
551,109,3.0
551,111,4.0
551,112,3.5
551,117,4.0
551,122,5.0
551,132,3.5
551,135,4.0
551,136,3.0
551,160,5.0
551,167,3.0
551,171,4.0
551,177,4.0
551,187,3.5
551,199,1.0
551,201,4.0
551,216,3.0
551,217,3.0
551,221,4.5
551,226,3.5
551,232,3.5
551,235,3.0
551,240,4.0
551,266,2.0
551,274,3.0
551,287,4.0
551,288,4.0
551,294,4.0
551,305,3.5
551,307,3.0
551,308,3.0
551,314,3.0
551,323,4.0
551,328,2.0
551,330,5.0
551,357,5.0
551,367,2.0
551,373,5.0
551,380,5.0
551,381,5.0
551,385,3.0
551,387,3.5
551,401,3.5
551,411,4.0
551,414,4.0
551,428,4.0
551,436,4.0
551,446,3.0
551,450,4.0
551,455,3.0
551,469,4.0
551,474,3.0
551,477,3.5
551,480,3.5
551,483,4.0
551,484,4.0
551,489,4.5
551,495,3.5
551,497,4.0
551,509,4.0
551,520,4.5
551,525,4.0
551,527,3.0
551,534,4.0
551,541,3.0
551,552,4.0
551,554,2.0
551,559,4.0
551,560,4.0
551,561,3.5
551,566,1.0
551,590,3.5
551,592,1.0
551,599,3.5
551,600,4.0
551,602,4.0
551,604,3.0
551,606,3.0
551,608,3.5
552,1,4.0
552,6,3.0
552,14,3.0
552,24,3.5
552,36,2.0
552,38,3.0
552,42,4.0
552,43,5.0
552,45,4.0
552,57,2.0
552,58,3.0
552,59,3.0
552,68,3.0
552,91,3.0
552,93,5.0
552,102,3.0
552,117,4.0
552,136,3.0
552,144,4.0
552,147,4.5
552,177,3.0
552,194,3.5
552,234,3.0
552,240,3.0
552,262,4.0
552,273,3.0
552,284,3.0
552,294,2.0
552,304,4.0
552,314,2.0
552,336,3.0
552,353,2.0
552,368,2.0
552,385,3.0
552,395,4.0
552,414,3.0
552,425,3.0
552,431,2.5
552,438,4.0
552,447,5.0
552,448,3.0
552,452,5.0
552,453,4.0
552,458,4.0
552,463,3.5
552,469,2.0
552,474,3.0
552,480,2.5
552,483,3.5
552,488,2.5
552,489,3.0
552,524,4.0
552,541,3.0
552,559,3.0
552,566,4.0
552,590,3.0
552,594,5.0
552,599,2.0
552,600,3.5
552,606,3.0
552,608,1.5
553,1,5.0
553,4,2.0
553,6,5.0
553,14,4.0
553,28,3.0
553,32,3.0
553,40,5.0
553,42,5.0
553,43,4.0
553,57,4.0
553,64,4.0
553,68,3.0
553,69,5.0
553,76,3.5
553,91,3.5
553,100,4.5
553,102,4.0
553,109,5.0
553,115,5.0
553,117,4.0
553,134,4.0
553,136,3.0
553,140,4.0
553,170,4.0
553,174,5.0
553,176,5.0
553,181,2.0
553,195,4.0
553,221,3.0
553,234,5.0
553,240,5.0
553,274,4.5
553,288,3.0
553,307,4.5
553,314,3.0
553,330,5.0
553,334,3.5
553,337,3.0
553,353,4.0
553,356,4.5
553,357,5.0
553,372,4.0
553,385,4.0
553,394,4.0
553,404,3.0
553,411,5.0
553,414,4.0
553,429,3.0
553,447,4.0
553,448,3.5
553,480,4.0
553,510,1.0
553,512,3.0
553,524,4.0
553,541,4.0
553,552,1.5
553,566,1.0
553,586,4.5
553,590,4.0
553,592,5.0
553,599,2.5
553,602,2.0
553,604,4.0
553,607,4.0
553,608,3.5
555,18,4.0
555,28,3.0
555,38,2.0
555,42,5.0
555,51,4.5
555,58,3.0
555,61,4.5
555,63,2.5
555,64,4.0
555,66,3.5
555,68,2.0
555,91,3.5
555,99,4.0
555,100,4.0
555,103,5.0
555,109,4.0
555,117,2.0
555,121,4.0
555,122,4.5
555,125,4.0
555,132,3.5
555,133,3.0
555,147,4.5
555,171,5.0
555,182,3.5
555,187,4.0
555,199,2.0
555,217,3.0
555,244,4.0
555,266,5.0
555,274,3.0
555,294,3.0
555,295,5.0
555,298,3.0
555,305,5.0
555,325,4.0
555,330,5.0
555,337,5.0
555,349,3.0
555,353,4.0
555,368,3.0
555,372,4.0
555,380,5.0
555,391,5.0
555,414,5.0
555,427,4.5
555,431,5.0
555,444,4.0
555,446,3.0
555,448,4.0
555,455,3.0
555,469,5.0
555,486,4.0
555,553,3.5
555,555,3.0
555,558,3.0
555,561,2.5
555,580,2.5
555,585,5.0
555,590,3.5
555,597,5.0
555,599,3.5
555,602,3.0
555,603,4.0
555,608,3.5
556,275,4.0
556,372,3.0
556,414,2.0
556,474,3.0
556,510,4.0
556,603,4.0
558,19,2.0
558,93,4.0
558,217,3.0
558,274,4.0
558,414,3.0
558,477,3.0
558,525,2.5
558,600,2.0
562,33,5.0
562,68,2.5
562,90,4.0
562,132,2.5
562,151,3.0
562,156,4.0
562,199,3.0
562,274,3.5
562,275,3.0
562,298,3.0
562,307,2.0
562,323,5.0
562,330,4.5
562,409,5.0
562,414,4.0
562,462,4.0
562,474,4.0
562,479,3.0
562,508,2.5
562,597,4.0
562,599,2.0
562,600,4.0
562,603,4.0
563,606,4.0
564,217,1.0
564,414,2.0
567,132,2.0
567,198,1.0
567,202,3.0
568,436,4.0
568,603,3.0
569,6,4.0
569,45,2.0
569,140,3.0
569,226,3.0
569,436,3.0
569,599,1.0
573,606,3.5
574,202,3.0
574,385,3.0
574,414,4.0
574,603,3.0
575,6,3.0
575,19,2.0
575,43,5.0
575,155,3.0
575,217,2.0
575,274,3.0
575,280,4.0
575,288,3.0
575,387,2.0
575,388,2.0
575,436,3.0
575,477,3.5
575,484,4.0
575,599,0.5
575,600,2.0
575,608,0.5
577,234,3.0
577,294,1.0
577,555,3.0
577,599,1.5
579,606,3.0
580,33,1.0
580,84,3.0
580,202,4.0
580,385,3.0
580,599,3.0
581,90,4.0
581,191,5.0
581,245,3.0
581,596,4.0
583,606,4.0
585,38,3.0
585,40,3.0
585,64,4.0
585,68,3.5
585,84,3.0
585,111,2.5
585,117,3.0
585,136,1.0
585,169,3.0
585,177,2.5
585,226,3.0
585,235,3.0
585,250,3.0
585,274,2.0
585,280,2.5
585,284,4.0
585,288,3.0
585,307,0.5
585,353,2.0
585,373,1.0
585,377,4.0
585,380,2.0
585,386,3.0
585,411,3.0
585,414,2.5
585,436,3.0
585,446,3.0
585,448,4.0
585,474,3.0
585,477,0.5
585,484,4.0
585,498,4.0
585,555,3.0
585,584,3.0
585,590,2.0
585,599,2.0
586,8,3.0
586,14,3.0
586,18,3.5
586,19,3.0
586,20,3.0
586,21,2.5
586,38,3.0
586,42,2.0
586,45,3.0
586,54,2.0
586,62,4.0
586,63,2.5
586,64,3.0
586,66,3.0
586,68,1.0
586,83,1.5
586,84,3.0
586,91,2.0
586,94,3.0
586,102,4.0
586,103,4.0
586,104,3.0
586,109,3.0
586,116,3.5
586,117,4.0
586,132,2.0
586,144,3.0
586,153,2.5
586,156,2.0
586,167,1.0
586,169,5.0
586,170,3.0
586,173,3.0
586,177,3.0
586,182,3.5
586,187,1.5
586,200,3.0
586,219,3.0
586,220,4.5
586,226,4.0
586,229,3.0
586,230,3.5
586,232,3.0
586,233,3.0
586,234,2.0
586,235,3.0
586,243,3.0
586,263,3.0
586,273,1.0
586,274,3.5
586,280,4.0
586,283,3.0
586,287,1.5
586,288,3.0
586,292,4.0
586,294,2.0
586,304,4.0
586,307,2.0
586,321,3.0
586,322,3.5
586,330,3.5
586,334,3.0
586,344,5.0
586,349,3.0
586,354,3.0
586,357,4.0
586,373,3.0
586,376,2.0
586,380,4.0
586,381,1.0
586,386,3.0
586,387,2.0
586,395,3.0
586,402,4.0
586,411,4.0
586,414,3.0
586,425,2.5
586,428,2.0
586,434,3.0
586,436,4.0
586,444,3.0
586,446,3.0
586,447,2.0
586,448,3.0
586,474,2.0
586,475,4.5
586,476,3.0
586,477,3.0
586,480,4.0
586,483,2.0
586,484,4.0
586,489,1.5
586,491,5.0
586,509,1.0
586,512,3.0
586,514,3.5
586,517,5.0
586,520,4.0
586,522,1.0
586,524,3.0
586,525,3.5
586,530,3.0
586,534,4.5
586,541,1.0
586,555,4.0
586,561,3.5
586,570,2.0
586,573,5.0
586,584,4.0
586,589,3.0
586,590,3.0
586,592,4.0
586,594,5.0
586,599,3.0
586,602,1.0
586,608,1.0
587,6,5.0
587,7,2.0
587,8,3.0
587,19,3.0
587,43,5.0
587,45,2.0
587,47,4.0
587,57,2.0
587,58,4.0
587,64,4.0
587,68,2.0
587,84,3.0
587,91,2.5
587,94,3.0
587,100,4.0
587,109,3.0
587,113,3.0
587,117,4.0
587,135,4.0
587,140,3.5
587,144,3.5
587,156,3.0
587,159,4.0
587,160,3.0
587,162,3.0
587,170,4.0
587,173,3.0
587,174,5.0
587,177,3.5
587,181,5.0
587,199,2.0
587,201,5.0
587,217,3.0
587,225,3.0
587,229,3.0
587,230,2.5
587,239,3.5
587,262,2.0
587,263,4.0
587,268,1.0
587,273,3.0
587,275,3.0
587,282,3.5
587,283,2.0
587,288,3.0
587,292,3.5
587,294,2.0
587,297,1.0
587,301,3.5
587,307,2.0
587,314,4.0
587,321,3.0
587,325,3.0
587,330,3.5
587,347,4.0
587,349,3.0
587,357,3.5
587,359,4.0
587,367,4.0
587,368,3.0
587,373,3.0
587,376,4.0
587,379,3.0
587,380,3.0
587,381,4.0
587,384,3.0
587,385,2.0
587,391,3.0
587,402,5.0
587,404,3.0
587,411,4.0
587,414,3.0
587,426,2.0
587,432,4.5
587,434,3.0
587,436,4.0
587,437,3.0
587,446,3.0
587,447,5.0
587,448,3.0
587,455,5.0
587,458,5.0
587,461,4.0
587,470,5.0
587,474,3.0
587,476,4.0
587,477,3.0
587,479,3.0
587,480,3.5
587,483,3.0
587,489,4.0
587,512,4.0
587,517,4.0
587,523,4.5
587,524,4.0
587,530,5.0
587,555,5.0
587,559,3.0
587,566,3.0
587,570,3.5
587,580,1.5
587,584,5.0
587,586,4.0
587,587,5.0
587,589,5.0
587,592,4.0
587,594,5.0
587,597,4.0
587,599,2.5
587,600,3.0
587,602,4.0
587,603,3.0
587,605,3.0
587,606,4.0
587,608,2.5
588,4,4.0
588,5,4.0
588,6,5.0
588,7,3.0
588,10,4.0
588,15,3.0
588,18,3.5
588,19,3.0
588,20,5.0
588,21,4.0
588,31,5.0
588,33,5.0
588,38,3.0
588,39,4.0
588,40,4.0
588,43,5.0
588,45,5.0
588,46,5.0
588,52,5.0
588,54,3.0
588,57,4.0
588,58,5.0
588,63,4.0
588,64,4.0
588,68,3.5
588,76,0.5
588,81,2.0
588,82,2.5
588,86,4.0
588,89,1.0
588,91,3.5
588,93,4.0
588,94,4.0
588,99,5.0
588,102,4.0
588,104,4.0
588,109,3.0
588,111,4.5
588,115,4.0
588,117,4.0
588,126,3.0
588,129,3.5
588,130,2.0
588,132,3.5
588,133,3.0
588,134,3.0
588,136,3.0
588,137,4.0
588,140,3.0
588,141,4.0
588,142,5.0
588,144,4.5
588,145,4.0
588,155,3.0
588,166,5.0
588,167,3.0
588,169,5.0
588,170,3.0
588,173,3.0
588,174,4.0
588,176,3.0
588,177,4.0
588,181,4.0
588,185,4.0
588,186,5.0
588,200,4.0
588,202,4.0
588,216,4.0
588,219,4.5
588,220,5.0
588,225,4.0
588,226,4.0
588,230,2.0
588,232,3.0
588,234,5.0
588,235,4.0
588,239,4.0
588,240,4.0
588,242,3.0
588,243,3.0
588,247,5.0
588,249,4.0
588,255,2.0
588,273,5.0
588,274,4.0
588,279,2.0
588,282,4.5
588,284,5.0
588,288,4.0
588,292,4.0
588,294,3.0
588,304,4.0
588,307,4.0
588,314,3.0
588,319,5.0
588,321,3.0
588,323,4.0
588,328,3.5
588,330,3.0
588,347,4.0
588,349,4.0
588,353,3.0
588,354,3.5
588,357,4.5
588,372,4.0
588,374,3.0
588,380,5.0
588,381,4.0
588,382,5.0
588,385,4.0
588,387,2.5
588,394,2.0
588,395,2.0
588,401,3.0
588,402,4.0
588,404,4.0
588,414,4.0
588,415,4.0
588,420,4.0
588,425,3.0
588,426,4.5
588,428,2.0
588,429,5.0
588,434,4.0
588,436,3.0
588,438,4.0
588,446,3.0
588,447,5.0
588,453,5.0
588,455,3.0
588,458,4.0
588,468,3.0
588,469,2.0
588,470,3.0
588,474,4.0
588,475,5.0
588,476,5.0
588,477,3.0
588,480,4.0
588,483,4.0
588,484,4.5
588,485,4.0
588,486,3.0
588,489,3.5
588,495,4.0
588,498,5.0
588,500,4.0
588,509,3.5
588,512,3.0
588,514,4.0
588,517,3.0
588,522,4.0
588,524,4.0
588,525,3.5
588,527,5.0
588,534,4.5
588,538,5.0
588,541,3.0
588,543,5.0
588,554,5.0
588,556,5.0
588,559,4.0
588,562,4.0
588,563,4.0
588,565,3.0
588,566,3.0
588,569,4.0
588,573,4.5
588,574,5.0
588,580,2.0
588,583,3.5
588,584,4.0
588,586,4.5
588,590,4.0
588,592,5.0
588,593,3.5
588,594,4.5
588,597,4.0
588,599,3.0
588,600,3.5
588,604,3.0
588,605,3.5
588,608,3.0
589,5,3.0
589,6,3.0
589,7,2.5
589,11,4.0
589,15,5.0
589,17,4.5
589,18,4.5
589,19,5.0
589,21,3.5
589,28,4.5
589,30,3.5
589,33,4.0
589,34,3.5
589,39,4.0
589,43,5.0
589,45,5.0
589,51,5.0
589,54,3.0
589,56,4.0
589,57,4.0
589,58,4.0
589,59,4.0
589,63,4.0
589,64,4.0
589,66,4.0
589,67,3.5
589,68,3.5
589,69,4.0
589,71,3.0
589,72,4.5
589,75,4.5
589,76,3.5
589,78,4.5
589,79,5.0
589,81,5.0
589,82,4.5
589,91,4.0
589,94,4.0
589,95,4.0
589,96,5.0
589,102,4.0
589,105,4.0
589,109,3.0
589,115,5.0
589,116,4.0
589,117,4.0
589,122,5.0
589,125,4.0
589,126,3.0
589,133,3.0
589,135,4.0
589,137,3.5
589,142,3.0
589,144,2.0
589,149,3.0
589,160,5.0
589,164,5.0
589,173,3.0
589,174,4.0
589,176,5.0
589,178,4.0
589,179,5.0
589,182,2.0
589,183,5.0
589,186,5.0
589,195,3.0
589,197,5.0
589,198,3.0
589,199,3.5
589,201,5.0
589,202,5.0
589,208,4.0
589,210,4.0
589,212,4.0
589,213,5.0
589,217,3.0
589,219,4.5
589,220,5.0
589,221,4.5
589,226,4.0
589,227,3.5
589,229,5.0
589,230,0.5
589,231,5.0
589,232,4.0
589,235,4.0
589,239,3.5
589,240,4.0
589,243,4.0
589,244,4.0
589,246,5.0
589,247,3.5
589,249,4.0
589,254,4.0
589,265,4.0
589,266,4.0
589,267,5.0
589,272,3.5
589,273,5.0
589,274,4.5
589,279,4.0
589,282,4.5
589,284,5.0
589,288,4.0
589,292,4.0
589,297,3.0
